x,y
8.469859677663179598e-01,-1.119047561105148691e+00
1.162696136973671912e+00,-1.063618975909677244e+00
6.146022708129297740e+00,-5.332975896479971167e-01
6.292031760639468452e+00,-3.236359320766912795e-01
1.045750020659322210e+00,3.209536355383134421e+00
7.597222400515368790e-01,2.490936323329065782e+00
7.224758439723688586e-01,2.482478344883765953e+00
3.767161641852633247e-01,2.532779200938239050e+00
2.233571799254286533e-02,2.548215325910768492e+00
-3.444332031671820893e+00,1.655885563497912383e+00
-6.480468795608923527e-01,4.737072180866493953e-01
-1.748463402522187349e-01,-1.062711305324508526e+00
-1.080506018581980504e-01,-1.078754470248488584e+00
6.128587634028303199e+00,-4.871390974927264361e-01
7.600546291718566216e-01,2.506590912394383697e+00
-3.310660591338447922e+00,2.286708644956628511e+00
-1.039210094955986374e+00,8.316440921686367727e-01
3.539250609991294594e-01,-1.063808778048670023e+00
2.646656115923220476e-01,2.531068882827417266e+00
-6.962149001306046081e-01,-1.051613824084906668e+00
-6.275358243873652153e-01,-1.074596345061102021e+00
-5.297938904984207387e-01,-1.057874201594871222e+00
1.008781758931105582e-01,-4.844035973558450392e-01
6.408949291781671498e-01,-1.101112449393917503e+00
5.421172369084162890e-01,2.520206564395240711e+00
4.158525116543586031e-01,2.551869707423376266e+00
3.452000442484328135e-01,2.554975844784739269e+00
2.435533816649209093e-01,2.538458311668668088e+00
-3.226810798623562793e+00,2.236926494326902048e+00
-5.806857615160199160e-01,-1.066801630110904453e+00
-2.687470381837549493e-01,-1.074578898775587765e+00
-1.658988948569377064e-01,-1.029934205301496375e+00
2.582843883627231052e-02,-1.066580362005442151e+00
5.908606913446311504e-01,-1.104645285112492159e+00
4.672585547035067455e-01,2.531432055744904819e+00
-3.254050034555734605e+00,2.220768481129135719e+00
-3.256788262673348200e+00,2.135452317204689532e+00
-1.523278924895993480e+00,8.787381874401480886e-01
-7.640818315422096552e-01,4.684207684215210277e-01
-6.042215898315018707e-01,-1.000178453986824145e+00
-4.186198719613674624e-01,-1.072438846756702091e+00
-1.057911184046801539e-01,-1.041699851329754622e+00
4.380436541382498605e-01,2.549547125368531120e+00
-3.290872715030055851e+00,2.313330797554256524e+00
-3.312337511567460258e+00,2.229813143331583092e+00
-3.302920002818615419e+00,2.059857597810738294e+00
-6.890766113086597144e-01,-9.818109608368772445e-01
2.312055210706284170e-01,-1.100918507928131396e+00
3.528258032690516632e-01,-1.108480989239966519e+00
6.189509301740425684e-01,2.525387048435407511e+00
5.399152911940756638e-01,2.554234150223625210e+00
3.657438735335421520e-01,2.559814406437528334e+00
2.747522959795924147e-02,2.555774695415070408e+00
-3.314433859728711074e+00,1.909875940386321469e+00
9.338166268653198820e-02,-1.102837062042998584e+00
3.420799243677978829e-01,-1.106321583402938513e+00
5.642486214214259554e-01,2.546475471807258195e+00
3.318905483449166582e-01,2.548583843238902524e+00
-3.280022386804401613e+00,2.254971743180428145e+00
2.762596648625772477e-01,2.557448816106855372e+00
2.210650488107389622e-01,2.563451928190016993e+00
1.485721719247480588e-01,2.576626212823608153e+00
-3.314353771436891360e+00,2.185047362470388332e+00
-3.378711964491392550e+00,1.940943569472924013e+00
-3.395978252700651012e+00,1.858216781959388442e+00
-8.401932980954563979e-01,4.683803785408907627e-01
-7.308230455727950936e-01,4.342283177336197508e-01
-5.952141610641841218e-01,-1.044338780503200503e+00
-3.897969106336290901e-01,-1.061153295158040244e+00
-1.463131585255755818e-01,-1.113610459844718736e+00
1.721687208809728475e-01,2.568550697400984628e+00
9.262190404009192080e-02,2.561612203934306553e+00
-3.375101304914744915e+00,2.282372747060348761e+00
-1.683477641495744859e+00,1.325974852143201765e+00
-7.725451370472714574e-01,-8.276724945238590481e-01
-5.623840698919700676e-02,-1.113950607814853111e+00
6.523046598341922797e-01,2.508237536093736342e+00
1.562937159828935441e-01,2.546500148818167997e+00
-1.101490672794661063e-02,2.562233635626145478e+00
-1.269943616430462940e+00,2.617297765136592513e+00
-3.358660890288506451e+00,2.052346214822958981e+00
-1.468681753751477359e+00,8.278614009469862367e-01
-1.140034914561571355e+00,8.668482907772692148e-01
-9.335201330594039559e-01,4.672801991998085103e-01
-9.329572222763603540e-01,-1.055231041337919562e+00
-2.508866540546113022e-01,-1.105650678373828466e+00
-1.712772611960358682e-03,-1.113780159441188911e+00
-7.508646697528321978e-02,2.556598847069803782e+00
-3.308166464272567886e+00,2.305851253055199113e+00
9.640720780806997237e-01,1.895310198996946305e+00
-1.001036192886126663e+00,4.407122702066619824e-01
-8.141748138460672690e-01,-1.053522885570994827e+00
-2.342079308224260803e-01,-1.115426713833785444e+00
8.711777692075289847e-02,-5.037517750864960453e-01
-6.683318110071816143e-02,2.549198491671372580e+00
-1.207635912128978584e+00,2.577434563331940875e+00
9.073321488487712250e-01,1.893065057505866289e+00
-8.525040512090807932e-01,4.381803252370383706e-01
-7.795859939256026827e-01,4.427826040724808232e-01
-7.729472568930699783e-01,-8.822091555317186362e-01
-8.070951284137600767e-01,-1.046713363831075716e+00
-4.335434136517602455e-01,-1.117418569248567639e+00
-3.003527925025760714e-01,-1.109126445285830931e+00
-1.296575116543506656e+00,2.584397103606769885e+00
-3.359060390627060855e+00,2.325099108915069213e+00
-3.288785952056196837e+00,2.020203459197877027e+00
-5.285217075211322779e+00,1.520821820167174598e+00
-3.863189497084273949e+00,1.356568922958665935e+00
-3.881358285058003954e+00,1.268475307467457736e+00
-3.845515559728066801e+00,1.014646242739656090e+00
-1.151879899154491849e+00,8.561239992444868996e-01
-9.934574947109754417e-01,4.605896701259463155e-01
1.292219188691983600e+00,2.448160530247600164e+00
-1.479364604901211022e+00,2.531890088817595252e+00
-3.933757714949563944e+00,1.291077038289607071e+00
-3.936619638854684577e+00,1.118789933596624264e+00
-1.023028051158179075e+00,4.594852520441407018e-01
-8.474428311789243828e-01,4.440479215420600756e-01
-6.288929557695466244e-01,-1.102092549701001678e+00
1.521550740122002976e-01,-1.103326275741940199e+00
6.923606481261861401e-01,-1.109471119199401112e+00
1.239425974004052522e+00,2.448498793617837066e+00
-2.009781374248795327e+00,2.454471194495184694e+00
-3.899576504856384851e+00,2.393218194032252111e+00
-3.490104702333591380e+00,1.596483983898020931e+00
-3.916975517695516107e+00,1.314205398697175786e+00
-3.897897349898729047e+00,9.780637787079782264e-01
-1.611203745076306815e+00,8.694303430688865575e-01
-9.266346616480699572e-01,4.332306298564868596e-01
-9.848121473270309290e-01,-1.006332799171497205e+00
-5.709463837534275443e-01,-1.108915625822312290e+00
1.047373255880593490e+00,-1.102561818604395505e+00
1.153930437675073639e+00,-1.105894354877729580e+00
1.438700589191465040e-01,2.544221214210657944e+00
-2.094821060379968181e+00,2.505290868617170208e+00
-4.007372037538541321e+00,1.146800814068364538e+00
-3.963782399120124200e+00,1.069394089667227821e+00
-3.943473526909581306e+00,9.884405424849460609e-01
-1.044350611186901645e+00,1.036149817955303698e+00
-6.666117260712426384e-01,-1.120684466803323787e+00
-5.319935352596272260e-01,-1.101490961530049439e+00
-1.782661226985014502e-01,-1.112408961233660065e+00
4.814991567055279531e-01,-1.105210859714646388e+00
9.931708643555302307e-02,2.549801191820010970e+00
-3.972180260543364927e+00,1.323008073489166714e+00
-3.959268847415297277e+00,1.242188473279208782e+00
-3.969634799738356090e+00,1.157654155924308759e+00
-3.999451044742182493e+00,9.842090746300273807e-01
-3.970872495064682983e+00,9.052116963143812534e-01
-1.588776512359654669e+00,8.902274279978705795e-01
2.661272263858047715e-01,-1.103928403828992710e+00
-3.041109246007567268e-02,2.548372475237699053e+00
-1.512112194166202128e+00,2.541052279820303017e+00
-3.348987598303959423e+00,1.821766746160825345e+00
-9.841401139987976388e-01,4.216258799044428351e-01
-4.917267439094742953e-01,-1.115992305489925451e+00
-1.311547791123415907e+00,3.738442761063657471e+00
-3.879648283730306790e+00,3.850283236277020738e+00
-1.657063634995995738e+00,2.565264179374138642e+00
-3.357855807632228906e+00,1.752836088676750448e+00
-3.978980397916390910e+00,1.251534849265492744e+00
-7.411281713047308539e-01,-8.648317283978582681e-01
-1.904219066070208299e+00,2.509611405982155041e+00
3.188919164852987986e-01,1.863600251460523216e+00
-1.140145746108803815e+00,8.490643680593118470e-01
-8.056174856291659081e-01,-1.124467131071291037e+00
-7.350317694814301195e-01,-1.101252754391945032e+00
-2.142298192409510804e+00,4.941206885190292830e+00
-1.797979700738667752e+00,2.531500769629036807e+00
1.138423049817697819e-01,-5.062323670451617241e-01
-2.075380822765905187e+00,4.958115500160880096e+00
-2.044655835060551929e+00,3.675810411067645944e+00
-1.565669702185458645e+00,2.536715266123493961e+00
-2.052426479767487155e+00,2.463178318740828487e+00
-3.284018341160226395e+00,1.829924540215805751e+00
-3.531297242627239985e+00,1.549535543302578366e+00
-3.876652321536358414e+00,1.215244131894711366e+00
-3.883786297927008579e+00,1.137092023159906873e+00
-5.884256177164045587e-01,4.184668389495472818e-01
-5.945533409084051701e-01,3.518044201874815924e-01
-2.064333003331227268e+00,4.943790151939010613e+00
-2.404916413460336688e+00,8.706991015509636389e-01
-3.494710710242606044e+00,2.365374150666921249e-01
-9.948916328614815230e-01,7.595506540051847333e-01
-3.901921441601187368e+00,3.993220985124618760e+00
-3.926052293413729632e+00,3.912211368504328046e+00
-1.439818311742091961e+00,2.531206552386381592e+00
-1.778413811038524583e+00,2.563052665201181579e+00
-1.872776419719883068e+00,2.505687855124909547e+00
2.816243639067541604e-01,1.861239167222812352e+00
-1.007911055411459422e+00,7.486156004299269195e-01
-5.588450774236113361e-01,-5.022432044206209811e-01
-1.311516791888291067e+00,3.801219764956212277e+00
-2.851473517623877463e+00,3.552201693215864875e+00
-1.554454080595589316e+00,2.569935400297451267e+00
-3.247925825338034311e+00,2.147889861095444441e+00
-3.266929515998394429e+00,1.570034821671346226e+00
-3.853764546463293250e+00,9.064420680217811777e-01
1.583368257206255181e-01,-5.106512211656890621e-01
-3.833093262389245304e+00,4.142064007512296087e+00
-1.557733057854610914e+00,8.478204226583258007e-01
-3.879683127583373192e+00,3.977207319006096142e+00
-2.103002925777369914e+00,2.517758391105141769e+00
-1.448693578750796185e+00,8.205377358803106480e-01
-3.206743019362300107e+00,1.573179205732006647e+00
-3.369264676255665059e+00,2.846721619189665486e-01
-6.970857693594538773e-01,-8.522674737792096389e-01
7.387007400162011184e-01,2.506189824756554163e+00
-2.111540514653901468e+00,4.963478794317450316e+00
-2.084748126927590040e+00,3.616229460647094385e+00
-3.967400554801340906e+00,3.920266203870002464e+00
-1.863677980791123678e+00,2.494899127351851043e+00
-3.932509815344392923e+00,1.060250308862861202e+00
-1.473781121623102708e+00,7.874857195899658269e-01
-1.970776188426629050e+00,4.970297995988294915e+00
-2.635336696461902495e+00,3.543548455420303167e+00
-2.155509245642198035e+00,4.980051088652651003e+00
-3.914710597044797957e+00,4.147633812051674695e+00
-3.841872077282662890e+00,1.136003941370138826e+00
-3.918232427152217756e+00,1.044819682090435631e+00
-3.531288692368234283e+00,2.233010973438873670e-01
-1.716231883818518211e+00,2.561329664134245121e+00
2.360265768483371662e-01,1.860142817858185582e+00
-1.916555072228323331e+00,2.493433804900908157e+00
-3.954167338764411621e+00,1.142522016208562752e+00
-2.443863353988708020e+00,8.336024753735130632e-01
7.378324744630438969e-01,-1.101976784112265406e+00
-2.101376729527240084e+00,3.698144985180223721e+00
-2.802744194551536339e+00,3.476441682197936256e+00
-2.102383885710700451e+00,2.449463515637281930e+00
-3.613769190217992033e+00,1.547974876328226390e+00
-3.893837223986000851e+00,1.155587578698967999e+00
-3.979039562292692178e+00,4.037528568366418824e+00
-1.668613468625576690e+00,2.543769206971098651e+00
-1.810139665570539291e+00,2.552528122312740955e+00
-3.879747600267981600e+00,1.005755939706632018e+00
-3.924206930623679757e+00,9.198825323577931590e-01
-3.522240679429860855e+00,2.825525673457980336e-01
-3.429943985498450143e+00,2.268829856310010662e+00
-3.358903415691305128e+00,2.008194861192388103e+00
6.471983195754975604e-01,2.497843541010578594e+00
-2.192383415749770581e+00,4.894188469380044815e+00
-1.612112110628229900e+00,2.559571992320835321e+00
-2.219559249610906893e+00,4.924937158584535624e+00
-3.897507802729038850e+00,1.072778485188431885e+00
-1.343178148448657128e+00,3.775977872560058568e+00
-2.883306895318112240e+00,3.543783008886839170e+00
-2.105766364993694850e+00,2.467439550581849161e+00
-3.396698424269664507e+00,1.559833405514220228e+00
-3.581877607114838380e+00,1.542351108052273601e+00
-3.895400038501526829e+00,4.362293790007881533e+00
-3.367581190872147356e+00,1.749949639294456016e+00
1.325057772553575264e+00,2.448346935294777094e+00
-3.904881985797094224e+00,1.175439718398176625e+00
-1.427007525795979559e+00,7.673475977288920502e-01
-9.950369685975447576e-01,7.373008368581385197e-01
1.296671624780342036e+00,-1.048628923428289061e+00
2.305292097371114846e+00,2.950271023134645176e+00
-1.530296211510677518e+00,2.413078693684797660e+00
-1.704939875042484454e+00,2.428208974344495896e+00
-1.841349361803400919e+00,2.388414638243875565e+00
-1.932801373496760844e+00,2.370416689227711426e+00
-3.367836538764014342e+00,1.604751525241706389e+00
-3.337535691888534384e+00,1.544053841641434666e+00
-3.548816444658480229e+00,1.254437496880653979e+00
-1.447077242841305456e+00,6.788099513945615726e-01
-1.392799675560839612e+00,6.737534254797111766e-01
-9.187050612112873660e-01,7.005154598046970937e-01
-8.432150255863581911e-01,3.019536574005402541e-01
-7.944248297363172284e-01,3.148130137505603110e-01
-7.243811930275930733e-01,3.032575646733327579e-01
-4.968738274596073423e-01,3.293773318170717390e-01
-3.928238347039100242e-01,-1.987317728893792101e-02
-3.848447770484757502e-01,-2.384796414517025842e-01
-3.434443761129681305e-01,-5.602590455302520756e-01
-2.126536681640330828e-01,-1.161116379361202267e+00
-1.582615985211791032e-01,-1.159761445126817225e+00
3.158490911350342323e-03,-1.156888468847662166e+00
1.208269217485907765e+00,-1.004016727696678934e+00
1.259510509022230940e+00,-9.896379078034280852e-01
1.364633160223671204e+00,-9.665326611804987422e-01
1.412293785272810798e+00,-9.419784027448341313e-01
1.478903188702837879e+00,-9.615980239808787911e-01
1.583874452501865759e+00,-9.304372535299643143e-01
1.184195103440978558e+00,2.693397512733932686e+00
9.046669427899753924e-01,2.514819389158960750e+00
-1.957002921186558941e+00,2.277778963325897355e+00
-3.326252320097908832e+00,1.580117504501870940e+00
-3.347260728052645629e+00,1.451546985050614635e+00
-1.405045061658555916e+00,5.995274870269069467e-01
-1.346566405217980433e+00,5.997446165843913768e-01
-8.879441441422887271e-01,6.294438212378250519e-01
-8.889256950484757391e-01,5.834754835699302866e-01
-7.770171644545061929e-01,2.541576866301799020e-01
-7.308434380720817414e-01,2.656320087055007995e-01
-3.656488796186809775e-01,1.194130450253599596e-01
-2.971474617609501379e-01,-2.743972068058414537e-01
-2.417168384375581458e-01,-5.952297244108987195e-01
-3.073402039131364893e-01,-1.211700927051659882e+00
-1.974368973006815353e-01,-1.218270446074678048e+00
-2.903723127630106204e-02,-1.176523252978657119e+00
2.917265950548331155e-01,-1.150612905077240677e+00
1.115750907786430934e+00,-9.862906421429429304e-01
1.216652568711564575e+00,-9.580070004136065354e-01
1.328736057495155887e+00,-9.579458376353950921e-01
1.379269962962587526e+00,-9.414175825590400670e-01
1.481599930958274358e+00,-9.102397697672239829e-01
1.534363426870656966e+00,-8.973407513875738539e-01
1.701935772882827935e+00,-8.712458149109306715e-01
2.544096493478856136e+00,3.096573965965886188e+00
2.312127522163624604e+00,3.068010174308079208e+00
1.040054288712506603e+00,2.624840542779011354e+00
9.727301422019265509e-01,2.610997613554383090e+00
9.391066538330941071e-01,2.601943786674486780e+00
8.717149066715409456e-01,2.603936999347431946e+00
8.449214999493618317e-01,2.597858267197181270e+00
5.998578460619852226e-01,2.472420142730640258e+00
-1.494027199513055848e+00,7.050579274902349924e-01
-8.846652361232331119e-01,3.207785761266236380e-01
-4.978311101514169557e-01,2.037550866675366945e-01
-4.143871117684340688e-01,-5.994041466400558127e-01
-4.610168955266308877e-01,-1.203839596375882337e+00
-2.893655175053286288e-01,-1.184449865053079254e+00
1.413123947303825956e+00,-9.913922456486101709e-01
1.521706993450504086e+00,-9.690251554974589343e-01
2.957244262873332197e+00,-1.531614308240950018e-01
2.550648164630212378e+00,3.010822143887691205e+00
2.290202579363083579e+00,2.973315267531134953e+00
2.308441358549203404e+00,3.029711750433328632e+00
1.305784548423936986e+00,2.626786794674347281e+00
1.257643310250457835e+00,2.647008084623099666e+00
1.216607296076734901e+00,2.642943380525665464e+00
1.154295149303453227e+00,2.620032835202723565e+00
1.128287642233431143e+00,2.624810537982849024e+00
1.087019632874554942e+00,2.641714724882005427e+00
5.482555660481833737e-01,2.461786239163192391e+00
4.908320826576353935e-01,2.443775894706393004e+00
4.875205741208344934e-01,2.463648381877983962e+00
4.442411091186092564e-01,2.472358753076374427e+00
-3.370026574556010956e+00,2.104492072224186217e+00
-1.622452842955923735e+00,7.819844414397413290e-01
-1.503874659481044596e+00,7.242812548253829696e-01
-9.778036326188429550e-01,3.432032301812201203e-01
-5.716111865082705856e-01,-5.642262754789485468e-01
2.263886304279505990e-01,-5.184700191963745874e-01
1.341774978365569693e+00,-1.043604410794359394e+00
1.397823901177278838e+00,-1.037081609143515992e+00
2.806864963710530070e+00,-3.024701457158978646e-01
2.887065714539525096e+00,-2.924475030804958298e-01
3.020105339220550356e+00,-2.440381555970200789e-01
2.592095298077294885e+00,2.903162092749179468e+00
2.357375946977198211e+00,2.845222253366609166e+00
2.318607689735333821e+00,2.871569616330488461e+00
1.269929781275960678e+00,2.586402579867541629e+00
1.229826683357464701e+00,2.584398812332469486e+00
1.178056103178982683e+00,2.572292441238168248e+00
1.146852429295857068e+00,2.573821471831979846e+00
1.057022115645936067e+00,2.575143610423070051e+00
1.024605947710009568e+00,2.571279327966538464e+00
9.947893238298843865e-01,2.568526694676799949e+00
9.200629583190385041e-01,2.568194737949581530e+00
8.901136373907931887e-01,2.560972447642678063e+00
7.993067309498755879e-01,2.553238196290827933e+00
3.921007957255946974e-01,2.462913579593716484e+00
3.380206760994254322e-01,2.453531047021483058e+00
2.992509024941602536e-01,2.471385033738668913e+00
3.662507497499099124e-02,2.498293541687933050e+00
-5.807207987640618241e-02,2.485199657822558805e+00
-1.637467047419777222e+00,7.068049061683311374e-01
-1.553719676811456951e+00,7.149226326410029753e-01
-1.102431139174081309e+00,7.110735980107626419e-01
-9.372683981401884745e-01,3.122337975765263063e-01
-5.125503040445983371e-01,-6.016866417382999987e-01
-5.819584379245299477e-01,-1.211079790417938895e+00
-4.092358700323864840e-01,-1.205272650722999384e+00
2.900136064852854578e-01,-5.440027000624705344e-01
2.868187748948265892e+00,-2.376929820344468314e-01
2.277672958828712790e+00,2.918623407528525782e+00
8.058635441598986926e-01,2.549503393264549000e+00
8.684828779685882516e-01,3.346332477366960934e+00
2.492673832259141298e-01,2.461949146076666040e+00
1.785843794939343532e-01,2.462742381778860068e+00
1.473411212281673377e-01,2.465199279708680802e+00
-4.762926634997378950e-02,2.470156651025792183e+00
-1.357623284124369056e-01,2.480523746030500742e+00
-1.545270928252427400e-01,2.464297575397272233e+00
-1.576757468401517981e+00,6.602906243473981585e-01
-1.133263548340045723e+00,6.899491090630328616e-01
-9.275588854264392724e-01,2.740874882817097014e-01
-8.825585980411657649e-01,2.775392238008779211e-01
-8.307547913342537838e-01,2.928286686404574235e-01
-5.377642731337783921e-01,-1.243873465839236303e+00
-8.228472608819180356e-02,-1.209450728427520438e+00
-2.730676060176713549e-02,-1.204788490062477235e+00
2.733609939826400076e-02,-1.200150859250775914e+00
2.869150684757449388e-01,-5.547449613536299395e-01
4.558586692242091454e-01,-1.152973784349277997e+00
1.429485348802382871e+00,-1.050464483264090587e+00
1.482127327809900308e+00,-1.033087684216236424e+00
2.554828552695619148e+00,2.957868588784990038e+00
2.298315183654894511e+00,2.882620839896008480e+00
8.871036532375775607e-01,2.546252059937865297e+00
-1.595607387385433507e+00,7.568814525371306834e-01
-1.189777199500507088e+00,7.429588014173766908e-01
-1.059890587813703711e+00,3.549529878361165625e-01
-7.513697978630892171e-01,-9.378533745599295646e-01
-7.757890889187268879e-01,-1.175847981424250843e+00
-5.445982993885387646e-01,-1.181736631625920797e+00
6.500772818389355390e-01,-1.158148050032284049e+00
9.222257713950231528e-01,-1.148646307422985569e+00
1.094643770540667083e+00,-1.161252334151129162e+00
2.434346894163333719e+00,2.535542414251402032e+00
2.401723360518898343e+00,2.566973480233895710e+00
1.370252063233957429e+00,2.399055662453031257e+00
1.180416966119842481e+00,2.415080157860083343e+00
1.146944772218388087e+00,2.417049220102920781e+00
1.078162934827286756e+00,2.416373479071967978e+00
1.030359425612752844e+00,2.425179003138063116e+00
9.996926360744908813e-01,2.423641135873050079e+00
9.368964804561674686e-01,2.416042554999128900e+00
8.964290574489680585e-01,2.421933888253756439e+00
8.429372059610269474e-01,2.413736043011837307e+00
7.937498318581436285e-01,2.405246839054745678e+00
7.313130858164499370e-01,2.414742908559865953e+00
6.349019919041036797e-01,2.410074052975000214e+00
5.391603438325196507e-01,2.446361571704632087e+00
4.468733356206209817e-01,2.448394910470081509e+00
-1.688768873968987450e+00,7.889241638065355167e-01
-1.170887017469024016e+00,7.562147103608084509e-01
-1.020918155503594660e+00,3.445253906348503259e-01
-8.396805828731788157e-01,-1.195079979693775662e+00
1.040951750007818477e+00,-1.164239400460419072e+00
2.579596595054678421e+00,-5.640440986145928148e-01
2.732974647031260140e+00,2.532780477067521296e+00
1.337113141886995038e+00,2.385021409677458681e+00
8.245715555543445818e-01,2.398329112064150781e+00
-2.216926349154201503e+00,2.511048983934690559e-01
-7.439902692267522655e-01,-9.266227963198541140e-01
5.814318245557489884e-02,-5.711253973840980658e-01
1.188936881434350390e+00,2.399796977022663036e+00
9.904182299348632257e-02,2.464337941532166898e+00
2.409820428090372335e+00,2.608340384275353863e+00
-7.025702552242203414e-01,-5.900188998282535069e-01
-7.449617913670738556e-01,-1.162821942875976733e+00
1.161148479676080925e+00,-1.150647879064147228e+00
2.530801243322541083e+00,-5.948610219082640649e-01
1.274533090786952982e+00,2.387320730550225978e+00
1.148704752531011897e+00,2.384654643466457724e+00
9.982985956085242973e-01,2.390483404702779868e+00
9.323268772098977086e-01,2.381024630088484972e+00
-1.054250123598765132e+00,3.379884129283043936e-01
-2.582576669493983346e-01,-1.202537483209453084e+00
6.400258166952366157e-01,-1.195929622040377005e+00
1.126588648754779820e+00,-1.169613146873065057e+00
2.694661198970043525e+00,2.494167542769875734e+00
2.388997510581619022e+00,2.531972161352022077e+00
-7.809347850112515754e-01,-1.214445654180541734e+00
-6.639758760757088485e-01,-1.202805884729762687e+00
1.803142170463577498e-01,-1.208475478988056517e+00
2.315645825564549010e-01,-1.204818331429462708e+00
1.016815031282384263e+00,-1.200835823469743824e+00
2.641553799012098747e+00,-5.953973982930531594e-01
2.439373424080449215e+00,2.495497685484095118e+00
1.342409240614522992e-01,-1.200895648271293359e+00
2.677198449572428363e+00,2.535438289744863294e+00
9.611215955201384276e-01,3.089884983408316632e+00
-6.432128654774444954e-01,-5.856906336653452394e-01
-7.509935148224154977e-01,-9.929990881584283002e-01
-6.143431120505442600e-01,-1.208962065160828825e+00
-1.069367253182681027e-01,-1.224601339284501211e+00
2.865253127953394929e-01,-1.209916833662411317e+00
3.353711097237473404e-01,-1.209098443474668994e+00
3.840859005286191841e-01,-1.205430910665242772e+00
5.816282159452668132e-01,-1.210049717195156971e+00
2.327128667390911509e+00,-5.607390253771843414e-01
2.688669711672787344e+00,-5.985967387555846120e-01
-1.548446866649679787e+00,6.940241102238484672e-01
-7.491575892517948754e-01,-1.222890752155520344e+00
4.285666626825058723e-01,-1.223287030485039173e+00
4.761085222980292464e-01,-1.218816342019949372e+00
7.197949066720533695e-01,-1.223345367071836609e+00
8.161774117692874864e-01,-1.210235255142144473e+00
8.648709954166641234e-01,-1.204826854753826781e+00
9.161308376276243726e-01,-1.208208466374185663e+00
9.278474468362829519e-01,3.062766332443689787e+00
-6.407280842896938555e-01,-6.064005200208675284e-01
5.133920696877580792e-01,-1.214163790972656809e+00
2.491684095096913687e+00,-5.613009155892615398e-01
-1.001561520200032612e-01,2.520912924747938266e+00
2.378942133729561537e+00,2.556504707156119327e+00
7.508783218970004336e-01,-1.203465232584463251e+00
-8.069064019818849021e-01,-9.656478428957708804e-01
9.517271930471895569e-01,-1.211100433509465502e+00
1.201330920987595308e+00,-1.191461952140651093e+00
3.021101675551367993e+00,-2.941963417749589471e+00
9.517242902326998599e-02,2.426565041321050664e+00
-8.460083779607100452e-01,-1.231872705828018333e+00
1.172811073556772277e+00,-1.217967023973941076e+00
4.795224457867957452e-02,2.424030387079391780e+00
-9.402210188956502401e-01,-1.199509461695009049e+00
-1.053217691997647920e+00,-1.147997265562646474e+00
-9.552677910905224001e-01,-1.206638459109541150e+00
-6.105121968245175168e-01,-9.471217636219848579e-01
-1.016128670807891821e+00,-1.193850244352249845e+00
-1.018793646455899760e+00,-1.205894064110119457e+00
-7.427866453425536752e-01,-9.972405054241766376e-01
1.205093311939209988e+00,-1.207219480487156993e+00
-8.670097376162492209e-01,4.920563271001142880e+00
1.454272097157868759e-01,-1.251449529610641154e+00
-8.908122475278291708e-01,4.899194330775310746e+00
-1.038360682926468215e+00,-1.143616105173536068e+00
-6.686712323624686982e-02,2.444187044996844804e+00
-9.305921715227941649e-01,4.875682299969819944e+00
-1.025999153493962091e+00,4.920433266350515034e+00
-1.049516627545580061e+00,4.868309545206657596e+00
-9.993146851830642108e-01,-1.194305582721682635e+00
-8.775610678659961916e-01,-1.175375705899715184e+00
-2.339124606017213837e-01,2.467670680642229275e+00
-1.361675454775886474e+00,4.819906941800185862e+00
-5.666840930763344941e-01,-9.440875016719070256e-01
2.337527656197400105e+00,2.635154193674338785e+00
6.577336953353036808e-01,2.466416907302754868e+00
-2.847822937398336030e-01,2.454225223637746200e+00
-3.641247118565472118e-01,2.443517400556980856e+00
1.178047595873659009e-01,-5.515930947452813982e-01
1.127360146328200807e+00,2.532036244911856304e+00
1.064373372172995325e+00,2.501299892856026386e+00
9.709907499242218520e-01,2.505985097065431599e+00
-1.575007073015724623e+00,2.495144514719617845e+00
-9.488659186103912679e-01,-1.277192706029708358e+00
-5.735270850161080514e-01,-1.254873281090134407e+00
-4.860553476309957266e-01,-1.253974083120696470e+00
1.311972574810436276e+00,-1.091586847860071652e+00
2.110916169857851798e+00,2.829415756765803813e+00
-3.159192405649796642e-01,2.443344599813982221e+00
-4.344998817036967442e-01,2.425574370719727035e+00
-4.780235936493678062e-01,2.436457911473122184e+00
3.991723883899625847e+00,-1.660770400743856179e+00
2.246407998944455198e+00,2.722228782677878822e+00
-1.974665750394867803e-01,2.444137526437518915e+00
-2.369716496800047811e-01,2.440666567752087790e+00
-2.755958576141064320e-01,2.430562034441720254e+00
-1.026083549100400782e+00,4.809452209690389779e+00
-1.515292637032784162e+00,4.706878642951720870e+00
-1.596697673439926968e+00,4.686590092986527623e+00
-1.777851452123077491e+00,4.688913442552562039e+00
-4.368824598837753315e-01,-1.260586284380412536e+00
-3.523877215697552856e-01,-1.253522286482834591e+00
-2.987047019930140768e-01,-1.252628500761141295e+00
-9.243590122600837955e-02,-1.255570115657799635e+00
-1.640531115469151535e-02,-1.250414561485197806e+00
-1.136544322116357503e-01,2.441487384271662897e+00
-1.598920513930058851e+00,4.722308986411957399e+00
-1.921032186573210732e+00,4.619043510061713320e+00
-1.225301947656513984e-01,-1.267656784737606790e+00
1.405227107060864844e+00,2.356008159558438120e+00
-4.376188960215525170e-01,4.902813779461623334e+00
-5.169007660484392641e-01,4.868987188569221303e+00
-5.994608929039365597e-01,4.865544656177804406e+00
-7.653772734868052874e-01,4.858225219075023915e+00
-8.428522305286241245e-01,4.822880160183833809e+00
